date,close,high,low,open,volume,symbol,Ticker
2023-03-17,274.1007080078125,277.9263212786572,271.05003625066047,272.95303899433276,69527400,TOP10,MSFT
2023-03-17,25.706518173217773,26.380033722306916,25.649558011957534,25.963333500255636,848547000,TOP10,NVDA
2023-03-17,180.1300048828125,186.22000122070312,177.3300018310547,184.52000427246097,133197100,TOP10,TSLA
2023-03-17,213.36976623535156,214.6162840857297,210.8963648643744,210.8963648643744,18801200,TOP10,V
2023-03-20,155.44801330566406,155.86281797805782,152.23831786199295,153.14692183341302,73641400,TOP10,AAPL
2023-03-20,97.70999908447266,98.4800033569336,95.6999969482422,98.41000366210938,62388900,TOP10,AMZN
2023-03-20,301.05999755859375,301.510009765625,295.05999755859375,295.57000732421875,6056000,TOP10,BRK-B
2023-03-20,100.6165771484375,101.14341633459227,99.2746267040238,99.52313632646752,32960400,TOP10,GOOGL
2023-03-20,119.5313720703125,121.72193615029772,118.4689989164258,119.39034730794802,22875500,TOP10,JPM
2023-03-20,196.730712890625,198.27225886463287,192.58346693412977,197.3970554366987,25186300,TOP10,META
2023-03-20,267.0380554199219,272.1879277131166,264.70344185731915,271.6974636851933,43466600,TOP10,MSFT
2023-03-20,25.881391525268555,26.00530298524827,25.111944281425373,25.59659643862163,432747000,TOP10,NVDA
2023-03-20,183.25,186.44000244140625,176.35000610351562,178.0800018310547,129684400,TOP10,TSLA
2023-03-20,214.11572265625,216.47134818474223,212.82995102304372,212.98699572026453,9817400,TOP10,V
2023-03-21,157.30467224121094,157.4231792271752,154.59864719510006,155.3689878125348,73938300,TOP10,AAPL
2023-03-21,100.61000061035156,100.8499984741211,98.0,98.13999938964844,58597300,TOP10,AMZN
2023-03-21,303.8500061035156,305.6300048828125,302.25,304.55999755859375,4724000,TOP10,BRK-B
2023-03-21,104.29450988769533,104.47343710782084,100.6165707432291,100.64639068259812,42110300,TOP10,GOOGL
2023-03-21,122.73728942871094,123.84666590657822,122.39883291339616,122.77488933235354,17807800,TOP10,JPM
2023-03-21,201.05699157714844,202.4394069437602,196.8699552243766,202.09131052047303,31827000,TOP10,META
2023-03-21,268.5584716796875,269.7552050595554,264.3797087419352,269.6374984870352,34558700,TOP10,MSFT
2023-03-21,26.180177688598633,26.373039827669455,25.36276646397826,26.161192238077973,547408000,TOP10,NVDA
2023-03-21,197.5800018310547,198.0,188.0399932861328,188.27999877929688,153391400,TOP10,TSLA
2023-03-21,217.8454437255859,218.39508516876896,214.63591211254908,217.24672394427455,8971400,TOP10,V
2023-03-22,155.87266540527344,160.1292123200188,155.85290921676807,157.32443633451206,75701800,TOP10,AAPL
2023-03-22,98.6999969482422,102.0999984741211,98.61000061035156,100.4499969482422,57475400,TOP10,AMZN
2023-03-22,299.7300109863281,307.04998779296875,299.6499938964844,303.7200012207031,3086300,TOP10,BRK-B
2023-03-22,102.75374603271484,105.95454312004232,102.71398358900814,103.64837447242827,43427400,TOP10,GOOGL
2023-03-22,119.56897735595705,122.8407216678409,119.4749632400652,122.7467003791318,17250200,TOP10,JPM
2023-03-22,198.7198028564453,206.238551881996,198.5805673254364,201.3951282223988,28477800,TOP10,META
2023-03-22,267.0969543457031,275.68007630090824,266.9890366746355,268.18577030466906,34873300,TOP10,MSFT
2023-03-22,26.44898223876953,27.5691770512285,26.21814732063285,26.406011961673386,797295000,TOP10,NVDA
2023-03-22,191.1499938964844,200.66000366210935,190.9499969482422,199.3000030517578,150376400,TOP10,TSLA
2023-03-22,215.9707489013672,220.74087253118316,215.85297287830673,218.3852622103429,6700600,TOP10,V
2023-03-23,156.9590301513672,159.54654859691777,155.72453196517867,156.86027933820688,67622100,TOP10,AAPL
2023-03-23,98.70999908447266,101.05999755859376,97.62000274658205,100.43000030517578,57559300,TOP10,AMZN
2023-03-23,298.3699951171875,302.0799865722656,296.29998779296875,301.3900146484375,4015800,TOP10,BRK-B
2023-03-23,104.970458984375,105.66629045092276,103.83725575613224,104.43367731037924,40797800,TOP10,GOOGL
2023-03-23,119.24932098388672,121.77834159129954,118.47839375558333,120.2458906981452,16677600,TOP10,JPM
2023-03-23,203.16542053222656,206.7457845341352,201.047037233136,201.73327493146311,27389700,TOP10,META
2023-03-23,272.36456298828125,275.6997133144539,269.9514876847434,272.63922172254115,36610900,TOP10,MSFT
2023-03-23,27.171466827392575,27.479246134070134,26.67082727892322,27.09552120992753,564889000,TOP10,NVDA
2023-03-23,192.22000122070312,199.30999755859375,188.6499938964844,195.2599945068359,144193900,TOP10,TSLA
2023-03-23,218.47361755371097,221.0844295054079,216.1867046766176,216.36338370667715,6427700,TOP10,V
2023-03-24,158.26266479492188,158.35154504613158,155.8924343453171,156.88990343786057,59196500,TOP10,AAPL
2023-03-24,98.12999725341795,98.3000030517578,96.4000015258789,98.06999969482422,56095400,TOP10,AMZN
2023-03-24,298.9200134277344,299.5,293.3900146484375,294.67999267578125,3905400,TOP10,BRK-B
2023-03-24,104.81141662597656,104.86111399814442,103.22094903837504,104.36409477299682,30393300,TOP10,GOOGL
2023-03-24,117.43482971191406,118.15874630791268,115.74254690295736,118.11173566267934,22311100,TOP10,JPM
2023-03-24,204.8859710693359,206.4474121828051,202.439401720589,204.0604978608537,27716400,TOP10,META
2023-03-24,275.2190246582031,275.2778779537336,270.02990624154876,271.9525170784999,28172000,TOP10,MSFT
2023-03-24,26.7597599029541,27.14748163150806,26.336064740072203,27.011579661184584,454920000,TOP10,NVDA
2023-03-24,190.41000366210935,192.36000061035156,187.1499938964844,191.6499938964844,116312400,TOP10,TSLA
2023-03-24,216.9522705078125,217.2369158851132,214.21387294848705,216.5891177608491,4791500,TOP10,V
2023-03-27,156.3170928955078,158.77621864094067,155.9121738846932,157.95651005912973,52390300,TOP10,AAPL
2023-03-27,98.04000091552734,99.33999633789062,97.08000183105467,99.06999969482422,46721300,TOP10,AMZN
2023-03-27,302.1400146484375,303.2099914550781,298.9700012207031,300.8800048828125,3833900,TOP10,BRK-B
2023-03-27,101.84917449951172,104.1354658743024,101.32233535604628,103.99630110372328,31120900,TOP10,GOOGL
2023-03-27,120.8005828857422,121.63732068978256,118.73223652440628,119.2023142647803,18853900,TOP10,JPM
2023-03-27,201.73329162597656,204.73681861082815,200.26137082584265,203.69254442589096,18527200,TOP10,META
2023-03-27,271.10888671875,276.09198781080295,270.26527306825443,275.1503053082786,26840200,TOP10,MSFT
2023-03-27,26.511940002441406,26.980602930937245,26.346058892547795,26.817719925026797,361026000,TOP10,NVDA
2023-03-27,191.80999755859375,197.38999938964844,189.94000244140625,194.4199981689453,120851600,TOP10,TSLA
2023-03-27,217.70803833007812,219.9360631377869,217.29580723828903,218.4736124972016,7210900,TOP10,V
2023-03-28,155.69493103027344,156.52452540181238,154.0456429884017,156.01096985172836,45992200,TOP10,AAPL
2023-03-28,97.23999786376952,98.44000244140624,96.29000091552734,98.11000061035156,38720100,TOP10,AMZN
2023-03-28,302.32000732421875,302.7200012207031,300.5899963378906,301.92999267578125,2436500,TOP10,BRK-B
2023-03-28,100.4277114868164,101.83924437947908,99.14540087286385,101.8293094545944,32057900,TOP10,GOOGL
2023-03-28,121.167236328125,121.59969979208164,120.09545253964905,121.00741162660768,10820500,TOP10,JPM
2023-03-28,199.58506774902344,199.93316419327437,196.82023684929055,199.0579606823825,19127300,TOP10,META
2023-03-28,269.9808349609375,270.8734830687269,266.86146104578347,270.53015226795435,21878600,TOP10,MSFT
2023-03-28,26.39102554321289,26.493952183116345,25.831428409730925,26.427999616163653,356104000,TOP10,NVDA
2023-03-28,189.19000244140625,192.3500061035156,185.42999267578125,192.0,98654600,TOP10,TSLA
2023-03-28,216.25538635253903,219.19990663423488,214.60644720695495,218.69934357792425,6418400,TOP10,V
2023-03-29,158.7762451171875,159.05277154396305,157.37385679009435,157.39359791374972,51305700,TOP10,AAPL
2023-03-29,100.25,100.41999816894533,98.55999755859376,98.69000244140624,49783300,TOP10,AMZN
2023-03-29,305.29998779296875,305.3800048828125,303.3599853515625,304.79998779296875,2650000,TOP10,BRK-B
2023-03-29,100.78556060791016,101.87900141617057,100.04997425819484,101.67025424600452,28779600,TOP10,GOOGL
2023-03-29,121.4116668701172,122.42703641596556,120.12365139957896,122.3142223594156,14595300,TOP10,JPM
2023-03-29,204.2295837402344,204.5975601050903,201.4349028006608,202.4493417672365,18851100,TOP10,META
2023-03-29,275.16015625,275.7781457546804,273.1002012129155,273.6396997041648,25087000,TOP10,MSFT
2023-03-29,26.96461296081543,27.05854529054868,26.57789186488892,26.80572870176275,393694000,TOP10,NVDA
2023-03-29,193.8800048828125,195.2899932861328,189.44000244140625,193.1300048828125,123660000,TOP10,TSLA
2023-03-29,219.17047119140625,219.4158478911332,216.8344802174923,218.17913973948217,4483000,TOP10,V
2023-03-30,160.34649658203125,160.45513302219786,159.27001781009866,159.5267880006936,49501700,TOP10,AAPL
2023-03-30,102.0,103.04000091552734,101.01000213623048,101.5500030517578,53633400,TOP10,AMZN
2023-03-30,305.0799865722656,307.4700012207031,302.5799865722656,307.0899963378906,2694000,TOP10,BRK-B
2023-03-30,100.28854370117188,100.5569383432773,99.18516035898708,100.30842871817104,33086200,TOP10,GOOGL
2023-03-30,121.04502868652344,122.333037216701,120.01085900221184,122.17321249253288,12134700,TOP10,JPM
2023-03-30,206.70599365234375,206.9546296190663,201.7133943669399,202.2703365043128,22608300,TOP10,META
2023-03-30,278.6325988769531,279.034782967191,276.1116365553152,278.80918867585996,25053400,TOP10,MSFT
2023-03-30,27.363327026367188,27.479244818412727,27.082528764123943,27.209438333385553,364516000,TOP10,NVDA
2023-03-30,195.27999877929688,197.3300018310547,194.4199981689453,195.5800018310547,110252200,TOP10,TSLA
2023-03-30,218.2478790283203,220.09311682788172,217.11915206252473,219.77902742514485,5383900,TOP10,V
2023-03-31,162.85499572753906,162.95376161088404,159.90208569195596,160.42551172065657,68749800,TOP10,AAPL
2023-03-31,103.29000091552734,103.48999786376952,101.9499969482422,102.16000366210938,56750300,TOP10,AMZN
2023-03-31,308.7699890136719,308.80999755859375,304.989990234375,305.8999938964844,5020200,TOP10,BRK-B
2023-03-31,103.11161041259766,103.27065261889246,100.43764459006906,100.69609670719844,36863400,TOP10,GOOGL
2023-03-31,122.51165771484376,122.53986123145752,121.13903875419416,121.90056239403366,13105200,TOP10,JPM
2023-03-31,210.7836151123047,211.01235593684285,205.6418254943888,206.10926229379336,25440300,TOP10,META
2023-03-31,282.8015441894531,283.75304559318363,277.6026375106462,278.3187257622944,32766000,TOP10,MSFT
2023-03-31,27.757043838500977,27.814002093547877,27.08552575743304,27.12050045894926,433933000,TOP10,NVDA
2023-03-31,207.4600067138672,207.7899932861328,197.1999969482422,197.52999877929688,170222100,TOP10,TSLA
2023-03-31,221.29054260253903,221.6635050241636,219.1606595431122,219.46493924917752,9509000,TOP10,V
2023-04-03,164.1092529296875,164.22775993608963,162.18343872786127,162.23282167038158,56976200,TOP10,AAPL
2023-04-03,102.41000366210938,103.29000091552734,101.43000030517578,102.3000030517578,41135700,TOP10,AMZN
2023-04-03,310.30999755859375,311.5,308.239990234375,309.25,4862300,TOP10,BRK-B
2023-04-03,103.73784637451172,103.90683107967516,101.32233279771955,101.77958954435002,25035400,TOP10,GOOGL
2023-04-03,122.37064361572266,123.57404151095102,121.66552698903568,122.13560474016032,11775400,TOP10,JPM
2023-04-03,211.9074859619141,212.3251925983736,207.0640466231652,207.7005541418945,17924600,TOP10,META
2023-04-03,281.751953125,282.7720966657289,278.53451056340606,281.0554727089369,24883300,TOP10,MSFT
2023-04-03,27.944910049438477,27.979884752901334,27.31636221380523,27.489238265766424,398716000,TOP10,NVDA
2023-04-03,194.77000427246097,202.69000244140625,192.1999969482422,199.91000366210935,169545900,TOP10,TSLA
2023-04-03,224.7650451660156,224.92208983999265,219.97528744594695,221.0647605346805,6421500,TOP10,V
2023-04-04,163.57598876953125,164.770974839882,163.06243319068332,164.53396078007623,46278300,TOP10,AAPL
2023-04-04,103.9499969482422,104.1999969482422,102.11000061035156,102.75,48662500,TOP10,AMZN
2023-04-04,309.07000732421875,311.0,307.07000732421875,310.760009765625,2740300,TOP10,BRK-B
2023-04-04,104.095703125,104.9505767611624,103.41975670533462,103.7080287532416,24420100,TOP10,GOOGL
2023-04-04,120.7347640991211,122.7748997536822,119.78521223599286,122.69028920407982,11579900,TOP10,JPM
2023-04-04,213.5484619140625,215.06017285222143,211.3803483767054,212.22571674011533,21026400,TOP10,META
2023-04-04,281.7029113769531,284.9105652724409,280.22173037151373,281.7519757409846,25824300,TOP10,MSFT
2023-04-04,27.433277130126953,27.979885054676217,27.28738210668596,27.945909083523457,368592000,TOP10,NVDA
2023-04-04,192.5800018310547,198.7400054931641,190.32000732421875,197.32000732421875,126463800,TOP10,TSLA
2023-04-04,223.4498291015625,225.79562962242343,222.63517670623696,224.7650445451271,5254700,TOP10,V
2023-04-05,161.7291259765625,163.0031364887197,159.7934413430479,162.6969833628771,51511700,TOP10,AAPL
2023-04-05,101.0999984741211,103.91000366210938,100.75,103.91000366210938,45175400,TOP10,AMZN
2023-04-05,310.3900146484375,311.07000732421875,307.8500061035156,307.8500061035156,2314500,TOP10,BRK-B
2023-04-05,103.8471908569336,105.46747068745042,103.04202219532678,105.14937870894678,28290500,TOP10,GOOGL
2023-04-05,120.914794921875,121.42645683817972,119.82512955085068,120.14729481830835,9614700,TOP10,JPM
2023-04-05,210.32614135742188,214.0159059323329,208.79455041675465,212.98157176999456,19396600,TOP10,META
2023-04-05,278.9170837402344,281.67348922118816,277.52418264519775,280.3982947048252,22064800,TOP10,MSFT
2023-04-05,26.8616886138916,26.97860323194469,26.37603770604206,26.80972592609745,515015000,TOP10,NVDA
2023-04-05,185.52000427246097,190.67999267578125,183.7599945068359,190.52000427246097,133882500,TOP10,TSLA
2023-04-05,223.95040893554688,224.2448639763596,222.3603726824059,222.5861150571666,4813600,TOP10,V
2023-04-06,162.61798095703125,162.9142635361202,159.9909651957649,160.41562533913125,45390100,TOP10,AAPL
2023-04-06,102.05999755859376,102.37999725341795,99.8000030517578,100.75,43808000,TOP10,AMZN
2023-04-06,312.510009765625,313.2200012207031,309.04998779296875,309.82000732421875,3131400,TOP10,BRK-B
2023-04-06,107.77364349365234,108.51917230738914,103.70803000301844,104.63248603540852,48711500,TOP10,GOOGL
2023-04-06,120.78213500976562,121.36013120785114,120.20413881168012,120.33679296575455,8760200,TOP10,JPM
2023-04-06,214.9209442138672,215.7563574530004,207.51157997177177,208.10831238574443,26104400,TOP10,META
2023-04-06,286.03863525390625,286.5094615754292,276.65114630640034,277.8086342608768,29770300,TOP10,MSFT
2023-04-06,27.017576217651367,27.0605445928743,26.408013855590625,26.56490064896027,397654000,TOP10,NVDA
2023-04-06,185.05999755859375,186.38999938964844,179.74000549316406,183.0800018310547,123857900,TOP10,TSLA
2023-04-06,221.81072998046875,222.53703543679612,220.5249434755596,221.97758434142517,4285200,TOP10,V
2023-04-10,160.02059936523438,160.02059936523438,158.09478511621296,159.41816361866267,47716900,TOP10,AAPL
2023-04-10,102.16999816894533,102.1999969482422,99.56999969482422,100.95999908447266,37261200,TOP10,AMZN
2023-04-10,312.6199951171875,313.70001220703125,310.3299865722656,311.4100036621094,2330900,TOP10,BRK-B
2023-04-10,105.80545043945312,106.9485885400665,104.49332004592274,106.342232089158,27067400,TOP10,GOOGL
2023-04-10,121.18009948730467,121.50225751566916,119.5977197451652,119.90093027796505,9477300,TOP10,JPM
2023-04-10,213.5782928466797,214.48333139679633,209.51061212213557,213.53851776971777,16106100,TOP10,META
2023-04-10,283.87078857421875,284.0767750869852,279.280022455151,283.69419877058414,23103000,TOP10,MSFT
2023-04-10,27.559186935424805,27.601156578457452,26.64984085776074,26.80372954888045,395279000,TOP10,NVDA
2023-04-10,184.5099945068359,185.1000061035156,176.11000061035156,179.94000244140625,142154600,TOP10,TSLA
2023-04-10,222.2425994873047,222.29167782747345,220.17163431228553,221.38869327947353,4952200,TOP10,V
2023-04-11,158.80584716796875,160.34649846878187,158.51943515436048,160.33662790848967,47644200,TOP10,AAPL
2023-04-11,99.91999816894533,101.0,99.01000213623048,100.8000030517578,60417800,TOP10,AMZN
2023-04-11,313.70001220703125,315.94000244140625,311.7699890136719,312.55999755859375,3109500,TOP10,BRK-B
2023-04-11,104.7219467163086,106.0937245985991,104.05594279068394,105.91479737847038,26311800,TOP10,GOOGL
2023-04-11,121.77703857421876,122.17500100435008,120.8484523414704,121.56857999773798,10516300,TOP10,JPM
2023-04-11,212.68321228027344,214.84137065315744,212.2456105501891,214.3043084660412,16710100,TOP10,META
2023-04-11,277.4358825683594,280.5258300453537,276.2686056649449,280.30020580456596,27276600,TOP10,MSFT
2023-04-11,27.14948272705078,27.7700368974792,27.106512443675086,27.704084326370342,314378000,TOP10,NVDA
2023-04-11,186.7899932861328,189.19000244140625,185.6499938964844,186.69000244140625,115770900,TOP10,TSLA
2023-04-11,224.22523498535156,224.9024771023643,222.0168445915826,222.80205306024385,4513300,TOP10,V
2023-04-12,158.11453247070312,160.05021717246308,157.79849370413783,159.22063801456596,50133100,TOP10,AAPL
2023-04-12,97.83000183105467,100.51000213623048,97.70999908447266,100.4000015258789,56735000,TOP10,AMZN
2023-04-12,314.54998779296875,316.9200134277344,313.7200012207031,315.9700012207031,2662600,TOP10,BRK-B
2023-04-12,104.01618194580078,106.11360366476336,103.71796737968886,105.94461894979194,24370300,TOP10,GOOGL
2023-04-12,121.75809478759766,123.58682810399564,121.34117759718896,122.40241083952483,11821000,TOP10,JPM
2023-04-12,212.8323974609375,215.6568985327765,211.420146925018,213.66781070603875,18972200,TOP10,META
2023-04-12,278.0832824707031,281.53616835496916,276.58246375618245,279.35850689315987,27403400,TOP10,MSFT
2023-04-12,26.47596740722656,27.448267998262256,26.429000286629737,27.350338826268704,446259000,TOP10,NVDA
2023-04-12,180.5399932861328,191.5800018310547,180.30999755859375,190.7400054931641,150256300,TOP10,TSLA
2023-04-12,223.5970764160156,227.3071711658718,223.12595731448317,225.6778661763396,4373000,TOP10,V
2023-04-13,163.5068359375,163.74386504702863,159.4181779828813,159.62558033741385,68445600,TOP10,AAPL
2023-04-13,102.4000015258789,102.56999969482422,98.70999908447266,98.9499969482422,67925100,TOP10,AMZN
2023-04-13,318.04998779296875,318.80999755859375,313.260009765625,315.2699890136719,3323300,TOP10,BRK-B
2023-04-13,106.78955078125,106.84919066128349,105.20902570515906,105.20902570515906,24843600,TOP10,GOOGL
2023-04-13,122.2223892211914,122.26975434428894,120.1757127573818,121.720197467324,12450200,TOP10,JPM
2023-04-13,219.1477508544922,219.9433738210638,214.51317271408945,214.5529477922039,23310400,TOP10,META
2023-04-13,284.3121643066406,284.3710175910473,277.7693913938778,278.18136438472453,24222700,TOP10,MSFT
2023-04-13,26.443986892700195,26.86768205467949,26.310084293892768,26.714792100143995,353615000,TOP10,NVDA
2023-04-13,185.8999938964844,186.5,180.94000244140625,182.9600067138672,112933000,TOP10,TSLA
2023-04-13,228.3867950439453,228.53401505741732,224.56873460300127,225.2165326154852,7615500,TOP10,V
2023-04-14,163.16119384765625,164.25742904768416,161.78843220704118,162.54887238387545,49386500,TOP10,AAPL
2023-04-14,102.51000213623048,103.1999969482422,101.11000061035156,102.06999969482422,51450500,TOP10,AMZN
2023-04-14,319.739990234375,321.8800048828125,318.1199951171875,318.8900146484375,2975400,TOP10,BRK-B
2023-04-14,108.22096252441406,108.29054490853436,106.20305821710284,106.25276317029352,26578000,TOP10,GOOGL
2023-04-14,131.4513702392578,131.82090787164154,127.82231376829978,128.05919723670524,43931300,TOP10,JPM
2023-04-14,220.28152465820312,220.8981369942343,216.3630194280572,216.69122072239043,21591200,TOP10,META
2023-04-14,280.6827697753906,282.9781378461247,278.27948405144895,281.52635353888274,20987900,TOP10,MSFT
2023-04-14,26.7387752532959,26.863685447596264,26.201161670292343,26.48495802818626,395660000,TOP10,NVDA
2023-04-14,185.0,186.27999877929688,182.0099945068359,183.9499969482422,96438700,TOP10,TSLA
2023-04-14,229.69224548339844,230.64430836023496,227.9451644257535,228.681294589703,9781300,TOP10,V
2023-04-17,163.18092346191406,163.3389428652635,161.99580807591275,163.04266025137323,41516200,TOP10,AAPL
2023-04-17,102.73999786376952,103.7300033569336,101.58999633789062,103.16000366210938,39919500,TOP10,AMZN
2023-04-17,323.7900085449219,323.9800109863281,319.0,320.20001220703125,3425500,TOP10,BRK-B
2023-04-17,105.3382568359375,105.52712657021846,103.89689651836736,104.03606887998755,37571200,TOP10,GOOGL
2023-04-17,132.49365234375,132.71158106838757,130.43750574274952,132.6073517725664,16050500,TOP10,JPM
2023-04-17,217.66586303710935,219.77429109856504,215.9453064619693,218.5907815138872,15481900,TOP10,META
2023-04-17,283.2920227050781,286.03863934058404,280.7023880930552,284.4004762454157,23836200,TOP10,MSFT
2023-04-17,26.982601165771484,26.986598002254567,26.414009721025018,26.545914854858225,321471000,TOP10,NVDA
2023-04-17,187.0399932861328,189.69000244140625,182.69000244140625,186.32000732421875,116662200,TOP10,TSLA
2023-04-17,229.1622009277344,229.72166698629695,226.6691802731036,229.6922229807521,4865000,TOP10,V
2023-04-18,164.40553283691406,165.33387789076258,163.5956947875371,164.04012619342146,49923000,TOP10,AAPL
2023-04-18,102.3000030517578,104.1999969482422,101.5199966430664,103.9499969482422,39790500,TOP10,AMZN
2023-04-18,324.6300048828125,325.7200012207031,322.5,324.95001220703125,3581200,TOP10,BRK-B
2023-04-18,103.87701416015624,105.90485343277793,103.449577339203,105.85514847856264,26596400,TOP10,GOOGL
2023-04-18,133.9812774658203,134.34134494700945,131.7356269205947,132.91057407200958,13760100,TOP10,JPM
2023-04-18,216.70115661621097,219.2372464424475,215.03033024984097,218.7101394214712,12281000,TOP10,META
2023-04-18,282.8702087402344,286.1955691018291,281.53616100019883,286.0091903829201,20161800,TOP10,MSFT
2023-04-18,27.64712142944336,28.089803932465152,27.337344694174146,27.513218835078025,604812000,TOP10,NVDA
2023-04-18,184.30999755859375,187.69000244140625,183.5800018310547,187.1499938964844,92067000,TOP10,TSLA
2023-04-18,229.27999877929688,229.99649456331187,227.4053171616824,229.42721881142137,4796200,TOP10,V
2023-04-19,165.55113220214844,166.07455817257474,163.48703999868027,163.74382523896543,47720200,TOP10,AAPL
2023-04-19,104.3000030517578,105.12000274658205,101.38999938964844,101.58000183105467,58398900,TOP10,AMZN
2023-04-19,323.0899963378906,324.54998779296875,322.760009765625,323.8500061035156,2406200,TOP10,BRK-B
2023-04-19,103.55892181396484,104.35415557519764,102.45553857261214,102.96250028499584,20905700,TOP10,GOOGL
2023-04-19,133.81072998046875,134.07603829889032,133.03374529207778,133.8202001139056,9158100,TOP10,JPM
2023-04-19,214.5231170654297,216.1442284851796,211.76822620210035,212.30528840857968,15898100,TOP10,META
2023-04-19,282.9486999511719,283.53723281599844,279.11326779246525,280.5355954631928,17150300,TOP10,MSFT
2023-04-19,27.910932540893555,27.97988321134387,27.212435336818444,27.34134236619058,358660000,TOP10,NVDA
2023-04-19,180.58999633789065,183.5,177.64999389648438,179.10000610351562,125732700,TOP10,TSLA
2023-04-19,228.26904296875,229.7314785112635,227.5623568767763,229.6725904996999,3833900,TOP10,V
2023-04-20,164.5832977294922,165.78816920558748,163.50681889136789,164.03024493447634,52456400,TOP10,AAPL
2023-04-20,103.80999755859376,105.25,103.20999908447266,103.52999877929688,57696900,TOP10,AMZN
2023-04-20,323.82000732421875,324.3699951171875,321.32000732421875,322.20001220703125,2428400,TOP10,BRK-B
2023-04-20,104.6623077392578,105.61658372686172,103.25077498158814,103.29053742906056,27820800,TOP10,GOOGL
2023-04-20,133.42221069335938,134.00967692863023,132.50310189792307,132.56943619324258,10586200,TOP10,JPM
2023-04-20,211.9074859619141,215.56740040072313,211.60911974286117,212.31523744656553,16475400,TOP10,META
2023-04-20,280.6532897949219,283.51761266618416,279.6429351736415,279.80970610176666,23244400,TOP10,MSFT
2023-04-20,27.08452796936035,28.00986330483547,26.980602593808353,27.651120059660737,427713000,TOP10,NVDA
2023-04-20,162.99000549316406,169.6999969482422,160.55999755859375,166.1699981689453,210970800,TOP10,TSLA
2023-04-20,230.26150512695312,230.33020281626892,227.2188280053537,228.1610811388404,4925700,TOP10,V
2023-04-21,162.9735107421875,164.38576938158798,162.45008473615934,163.00313749199609,58337300,TOP10,AAPL
2023-04-21,106.95999908447266,108.1500015258789,105.08000183105467,106.0999984741211,86774200,TOP10,AMZN
2023-04-21,324.3299865722656,324.8500061035156,321.6099853515625,322.3599853515625,2405700,TOP10,BRK-B
2023-04-21,104.78160095214844,105.36808002142396,104.15535184926094,104.84124083474272,25800100,TOP10,GOOGL
2023-04-21,133.16639709472656,133.70649831366768,131.49874277155692,132.40838160306137,11842500,TOP10,JPM
2023-04-21,211.7284240722656,212.2455910854398,208.43648659857809,209.0630540342404,17717200,TOP10,META
2023-04-21,280.3099670410156,280.81021991519793,277.6614497296395,279.57427111402717,21676400,TOP10,MSFT
2023-04-21,27.099515914916992,27.163471016898853,26.70280177882077,26.93263607855508,345103000,TOP10,NVDA
2023-04-21,165.0800018310547,166.0,161.32000732421875,164.8000030517578,123539000,TOP10,TSLA
2023-04-21,229.72166442871097,231.21355892499625,229.0640566845219,230.6540928726624,6771500,TOP10,V
2023-04-24,163.2796630859375,163.5463189024918,161.85751882372426,162.95375377005053,41949600,TOP10,AAPL
2023-04-24,106.20999908447266,109.2300033569336,105.06999969482422,107.66000366210938,69575600,TOP10,AMZN
2023-04-24,326.04998779296875,326.3999938964844,324.29998779296875,324.42999267578125,2261900,TOP10,BRK-B
2023-04-24,105.3382568359375,105.99431827600507,104.07582374455151,104.86111503814251,23542800,TOP10,GOOGL
2023-04-24,133.346435546875,133.69703290529003,132.69263487272235,133.09061181559554,7567500,TOP10,JPM
2023-04-24,211.6289825439453,212.752821968564,209.56034465738017,212.5141259775595,15750900,TOP10,META
2023-04-24,276.3960876464844,279.5154616165311,273.40426904899283,276.70999180903164,26611000,TOP10,MSFT
2023-04-24,27.02256965637207,27.346336261912047,26.65183593679883,26.993591164295054,339282000,TOP10,NVDA
2023-04-24,162.5500030517578,165.64999389648438,158.61000061035156,164.64999389648438,140006600,TOP10,TSLA
2023-04-24,228.4555206298828,230.80132131622543,227.22863711241064,229.89833684455857,9124100,TOP10,V
2023-04-25,161.73899841308594,164.24749178401862,161.69948603710247,163.1413863693782,48714100,TOP10,AAPL
2023-04-25,102.56999969482422,105.4499969482422,102.4499969482422,104.91000366210938,65026800,TOP10,AMZN
2023-04-25,324.3399963378906,327.1000061035156,324.1099853515625,325.989990234375,2552200,TOP10,BRK-B
2023-04-25,103.23088836669922,106.05396142221645,103.22094585900729,105.19908777458112,46664100,TOP10,GOOGL
2023-04-25,130.4469757080078,132.61683619325288,130.40908071785717,132.27572344902396,10629300,TOP10,JPM
2023-04-25,206.4175720214844,210.10732108010865,205.9998654398779,209.6697345485692,19198200,TOP10,META
2023-04-25,270.167236328125,276.22936493295845,270.11817196073184,274.1792287517983,45772200,TOP10,MSFT
2023-04-25,26.22214698791504,27.227424769103525,26.20615964157671,27.058545558051136,378527000,TOP10,NVDA
2023-04-25,160.6699981689453,163.47000122070312,158.75,159.82000732421875,121999300,TOP10,TSLA
2023-04-25,225.34413146972656,230.6737209179038,225.1870867951104,228.7107074150151,6076500,TOP10,V
2023-04-26,161.7291259765625,163.23027992570658,160.78103984940847,161.03781003602157,45498800,TOP10,AAPL
2023-04-26,104.9800033569336,106.62000274658205,104.0999984741211,105.04000091552734,73803800,TOP10,AMZN
2023-04-26,320.5299987792969,323.739990234375,319.0,323.30999755859375,2718600,TOP10,BRK-B
2023-04-26,103.09172058105467,105.71598132557666,102.01815729904722,104.29450612363466,53347600,TOP10,GOOGL
